num_passengers,purchase_lead,length_of_stay,flight_hour,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_day_num,sales_channel_encoded,trip_type_encoded,route_encoded,booking_origin_encoded
2,12,4,2,0,1,0,6.62,0,3,0,0,0.0075,0.09118
2,74,4,6,1,1,1,6.62,0,6,1,0,0.0075,0.09118
4,408,4,16,1,1,1,6.62,0,1,0,0,0.0075,0.09118
2,76,4,2,1,1,0,6.62,0,5,0,0,0.0075,0.09118
2,22,4,11,0,0,0,6.62,0,6,0,0,0.0075,0.09118
2,113,4,15,1,0,0,6.62,0,2,0,0,0.0075,0.09118
3,41,4,5,1,0,0,6.62,0,3,1,0,0.0075,0.0254
2,232,4,3,1,1,1,6.62,0,1,0,0,0.0075,0.09118
3,62,4,14,0,0,1,6.62,0,7,0,0,0.0075,0.09118
2,123,4,4,1,0,1,6.62,0,1,0,0,0.0075,0.09118
1,72,4,9,1,1,1,6.62,0,3,1,0,0.0075,0.09118
2,18,4,16,1,0,0,6.62,0,6,1,0,0.0075,0.09118
5,122,4,14,1,1,1,6.62,0,2,1,0,0.0075,0.09118
2,88,4,3,1,1,0,6.62,0,4,0,0,0.0075,0.09118
1,47,4,12,1,1,1,6.62,0,6,0,0,0.0075,0.09118
5,95,4,13,1,0,0,6.62,0,1,0,0,0.0075,0.09118
3,183,4,8,0,0,1,6.62,0,4,0,0,0.0075,0.09118
2,37,4,17,1,0,1,6.62,0,3,0,0,0.0075,0.0406
2,153,4,15,0,0,0,6.62,0,2,0,0,0.0075,0.09118
2,41,4,8,0,0,0,6.62,0,5,0,0,0.0075,0.0406
6,162,4,2,1,0,1,6.62,0,4,0,0,0.0075,0.09118
1,149,4,5,0,0,0,6.62,0,4,0,0,0.0075,0.09118
2,37,4,1,1,0,1,6.62,0,1,0,0,0.0075,0.09118
2,92,4,6,1,0,0,6.62,0,5,0,0,0.0075,0.09118
3,189,4,3,0,1,1,6.62,0,7,1,0,0.0075,0.09118
2,67,4,16,0,1,1,6.62,0,5,0,0,0.0075,0.00912
2,66,4,12,1,0,0,6.62,0,4,0,0,0.0075,0.09118
4,356,4,0,1,1,1,6.62,0,2,0,0,0.0075,0.09118
4,109,4,1,0,0,0,7.0,0,6,0,0,0.00464,0.0777
2,75,4,4,1,0,0,7.0,0,6,0,0,0.00464,0.0777
2,67,4,7,0,0,0,7.0,0,3,0,0,0.00464,0.0777
2,85,4,11,1,0,0,7.0,0,4,1,0,0.00464,0.0406
1,49,4,7,0,0,0,7.0,0,7,1,0,0.00464,0.0777
1,56,4,3,1,1,1,7.0,0,5,0,0,0.00464,0.0777
5,21,4,23,1,0,1,7.0,0,7,0,0,0.00464,0.0777
2,8,4,10,1,1,0,7.0,0,5,1,0,0.00464,0.0777
3,76,4,1,1,0,1,7.0,0,5,0,0,0.00464,0.0777
1,51,4,16,1,0,0,7.0,1,3,0,0,0.00464,0.0406
5,42,4,7,1,0,1,7.0,0,6,0,0,0.00464,0.0777
1,6,4,21,0,0,1,7.0,1,5,0,0,0.00464,0.0777
2,56,4,11,1,1,1,7.0,1,5,0,0,0.00464,0.0777
1,70,4,5,1,1,1,7.0,0,6,1,0,0.00464,0.0777
2,116,4,14,1,1,1,7.0,0,6,0,0,0.00464,0.0777
1,75,4,15,1,1,1,7.0,0,3,0,0,0.00464,0.0777
2,198,4,0,1,0,0,7.0,1,3,0,0,0.00464,0.0406
1,31,4,14,0,0,0,7.0,0,6,0,0,0.00464,0.0777
1,79,4,14,0,0,1,7.0,0,7,0,0,0.00464,0.0777
1,56,4,3,1,1,1,7.0,0,5,0,0,0.00464,0.0777
2,64,4,13,0,1,0,7.0,0,3,1,0,0.00464,0.0777
1,156,4,8,0,0,0,7.0,0,4,0,0,0.00464,0.0777
2,68,4,9,1,1,0,7.0,0,6,0,0,0.00464,0.0777
1,24,4,11,0,1,0,7.0,0,1,0,0,0.00464,0.0777
2,58,4,4,0,0,1,7.0,0,1,0,0,0.00464,0.0777
1,130,4,12,1,1,1,7.0,0,2,1,0,0.00464,0.0777
2,51,4,12,0,0,0,7.0,0,2,0,0,0.00464,0.0777
1,6,4,9,0,0,0,7.0,0,6,0,0,0.00464,0.0777
1,11,4,5,1,0,0,7.0,0,7,1,0,0.00464,0.0777
2,205,4,8,0,0,0,7.0,1,6,0,0,0.00464,0.0777
2,2,4,9,0,1,1,7.0,0,3,0,0,0.00464,0.0777
3,120,4,7,0,0,0,7.0,0,7,1,0,0.00464,0.0777
1,49,4,7,0,0,0,7.0,0,7,1,0,0.00464,0.0777
1,43,4,16,0,0,0,7.0,0,5,1,0,0.00464,0.0777
2,102,4,6,1,1,0,7.0,0,3,0,0,0.00464,0.0777
1,119,4,14,1,0,0,7.0,0,5,0,0,0.00464,0.0777
2,207,4,8,0,0,0,7.0,0,7,0,0,0.00464,0.0777
2,28,4,12,1,0,0,7.0,0,5,0,0,0.00464,0.0777
1,30,4,13,0,0,0,7.0,0,5,0,0,0.00464,0.0777
2,57,4,13,1,1,0,7.0,0,7,0,0,0.00464,0.0777
1,0,4,8,1,0,1,7.0,0,3,0,0,0.00464,0.0777
1,49,4,7,0,0,1,7.0,0,1,0,0,0.00464,0.0777
2,68,4,15,0,0,0,7.0,0,2,0,0,0.00464,0.0406
3,73,4,18,0,0,0,7.0,0,5,0,0,0.00464,0.0777
1,121,4,11,0,0,0,7.0,0,2,0,0,0.00464,0.0777
2,4,4,5,0,0,1,7.0,0,1,0,0,0.00464,0.0777
2,199,4,14,0,0,0,7.0,1,2,0,0,0.00464,0.0406
3,122,4,13,0,0,0,7.0,0,1,0,0,0.00464,0.0777
4,154,4,23,1,1,1,7.0,0,6,0,0,0.00464,0.0777
1,38,4,13,0,1,0,7.0,0,1,1,0,0.00464,0.0777
2,93,4,5,0,1,0,7.0,0,2,0,0,0.00464,0.0777
3,286,4,14,0,0,0,7.0,1,6,1,0,0.00464,0.0406
1,241,4,3,1,0,0,7.0,0,2,1,0,0.00464,0.0777
1,2,4,13,0,0,0,7.0,0,7,0,0,0.00464,0.0777
2,54,4,3,1,0,0,7.0,0,3,0,0,0.00464,0.0777
1,101,4,2,1,1,1,7.0,1,7,0,0,0.00464,0.0777
2,35,4,2,0,0,1,7.0,0,2,0,0,0.00464,0.0777
1,12,4,11,0,0,0,7.0,0,2,0,0,0.00464,0.0777
1,34,4,8,0,0,0,7.0,0,5,0,0,0.00464,0.0777
4,350,4,17,0,0,0,7.0,0,6,1,0,0.00464,0.0777
3,63,4,14,1,1,1,7.0,0,1,0,0,0.00464,0.0777
3,345,4,6,0,0,0,7.0,0,4,0,0,0.00464,0.0777
2,88,4,12,0,0,0,7.0,1,4,0,0,0.00464,0.0777
2,30,4,14,1,0,0,7.0,0,1,0,0,0.00464,0.0777
2,14,4,16,1,0,0,7.0,0,1,0,0,0.00464,0.0777
1,38,4,10,0,0,0,7.0,0,1,0,0,0.00464,0.0777
4,87,4,15,0,0,0,7.0,0,7,0,0,0.00464,0.0406
2,25,4,14,1,0,0,7.0,0,7,0,0,0.00464,0.0777
2,82,4,5,0,1,0,7.0,0,1,0,0,0.00464,0.0777
2,68,4,8,0,0,0,7.0,0,5,0,0,0.00464,0.0777
1,158,4,7,0,0,0,7.0,0,2,1,0,0.00464,0.0777
3,36,4,15,0,0,0,7.0,0,2,0,0,0.00464,0.0777
2,32,4,14,1,0,1,7.0,1,4,0,0,0.00464,0.0777
2,91,4,23,0,0,0,7.0,0,2,0,0,0.00464,0.0406
3,107,4,4,1,1,1,7.0,0,2,1,0,0.00464,0.0777
2,57,4,9,1,0,0,7.0,1,2,0,0,0.00464,0.0406
3,30,4,5,1,0,0,7.0,0,4,0,0,0.00464,0.0777
4,150,4,15,1,0,0,7.0,0,7,0,0,0.00464,0.0777
2,42,4,15,1,0,0,7.0,0,4,0,0,0.00464,0.0777
1,57,4,4,0,0,0,7.0,0,2,0,0,0.00464,0.0406
1,27,4,16,1,1,1,7.0,0,4,1,0,0.00464,0.0777
2,84,4,14,0,0,0,7.0,0,1,0,0,0.00464,0.0777
1,41,4,15,1,0,0,7.0,0,4,1,0,0.00464,0.0406
1,27,4,14,0,1,0,4.75,0,6,0,0,4e-05,0.0008
1,232,4,8,1,0,1,8.83,0,4,0,0,0.0046,0.35744
1,35,4,11,1,1,0,8.83,0,1,0,0,0.0046,0.35744
2,22,4,4,1,1,0,8.83,0,3,0,0,0.0046,0.35744
1,52,4,9,0,0,0,8.83,0,7,0,0,0.0046,0.35744
3,54,4,6,1,0,0,8.83,0,5,0,0,0.0046,0.35744
2,265,4,7,1,0,0,8.83,0,5,0,0,0.0046,0.35744
4,155,4,8,0,0,1,8.83,0,3,0,0,0.0046,0.35744
2,85,4,2,0,0,0,8.83,0,1,0,0,0.0046,0.35744
2,230,4,7,0,1,1,8.83,0,4,0,0,0.0046,0.00168
1,12,4,2,0,1,0,8.83,0,5,0,0,0.0046,0.35744
2,79,4,9,1,1,1,8.83,0,2,1,0,0.0046,0.35744
1,65,4,14,0,0,1,8.83,0,3,1,0,0.0046,0.35744
1,72,4,11,0,0,0,8.83,0,6,0,0,0.00546,0.35744
2,11,4,5,0,1,0,8.83,0,7,0,0,0.00546,0.35744
1,10,4,21,0,0,0,8.83,0,4,0,0,0.00546,0.35744
2,14,4,3,0,0,0,8.83,1,3,0,0,0.00546,0.35744
2,28,4,20,1,0,0,8.83,0,5,1,0,0.00546,0.35744
1,39,4,23,0,1,0,8.83,0,1,0,0,0.00546,0.35744
1,37,4,22,1,0,0,8.83,0,7,0,0,0.00546,0.02148
1,68,4,2,0,1,1,8.83,0,5,0,0,0.00546,0.35744
3,38,4,5,1,0,0,8.83,0,1,0,0,0.00546,0.35744
3,74,4,3,0,1,0,8.83,0,6,0,0,0.00546,0.35744
1,17,4,3,1,1,1,8.83,0,1,0,0,0.00546,0.35744
3,90,4,22,0,0,0,8.83,0,4,0,0,0.00546,0.35744
1,17,4,2,0,0,0,8.83,1,6,0,0,0.00546,0.35744
2,28,4,3,1,0,1,8.83,0,3,0,0,0.00546,0.35744
2,94,4,5,1,0,1,8.83,0,1,0,0,0.00546,0.35744
1,10,4,23,0,0,0,8.83,0,3,0,0,0.00546,0.35744
1,64,4,6,0,0,0,6.42,0,3,0,0,0.00362,0.06774
2,34,4,1,0,0,0,6.42,0,4,0,0,0.00362,0.06774
1,21,4,7,0,0,0,6.42,0,7,1,0,0.00362,0.06774
2,251,4,2,1,1,0,6.42,0,4,0,0,0.00362,0.06774
1,64,4,6,1,0,0,6.42,0,3,0,0,0.00362,0.06774
2,50,4,4,0,0,0,6.42,0,6,0,0,0.00362,0.06774
3,19,4,6,1,1,1,6.42,1,7,0,0,0.00362,0.06774
1,15,4,11,1,1,1,6.42,1,6,0,0,0.00362,0.06774
2,46,4,12,0,0,0,6.42,0,3,0,0,0.00362,0.06774
4,263,4,17,0,0,0,6.42,0,7,0,0,0.00362,0.06774
2,71,4,3,1,0,0,6.42,0,3,0,0,0.00362,0.06774
2,55,4,6,0,0,0,6.42,0,5,0,0,0.00362,0.06774
2,97,4,9,0,0,0,6.42,0,1,1,0,0.00362,0.06774
1,28,4,10,0,0,0,6.42,0,4,0,0,0.00362,0.04738
1,9,4,4,0,0,0,6.42,0,1,0,0,0.00362,0.06774
3,43,4,10,0,0,0,6.42,0,2,0,0,0.00362,0.06774
3,27,4,11,0,0,1,6.42,0,2,0,0,0.00362,0.06774
2,32,4,6,1,0,0,5.62,0,1,0,0,0.00654,0.35744
5,53,4,14,0,0,0,5.62,0,7,0,0,0.00654,0.35744
1,25,4,12,0,1,0,5.62,0,1,0,0,0.00654,0.35744
1,22,4,10,0,0,0,5.62,0,2,0,0,0.00654,0.35744
1,21,4,13,0,0,1,5.62,0,6,0,0,0.00654,0.35744
2,15,4,3,0,0,1,5.62,0,5,0,0,0.00654,0.35744
2,122,4,4,1,0,1,5.62,0,5,0,0,0.00654,0.35744
3,24,4,14,1,0,0,5.62,0,3,0,0,0.00654,0.35744
2,231,4,11,0,0,0,5.62,0,4,0,0,0.00654,0.35744
1,12,4,8,0,1,1,5.62,1,5,0,0,0.00654,0.35744
1,12,4,2,0,0,1,5.62,0,1,0,0,0.00654,0.35744
1,17,4,9,0,1,1,5.62,0,2,0,0,0.00654,0.35744
1,3,4,5,0,0,0,5.62,0,1,0,0,0.00654,0.35744
1,22,4,10,0,0,0,5.62,0,2,0,0,0.00654,0.35744
2,217,4,8,0,0,0,5.62,0,4,0,0,0.00654,0.35744
1,40,4,16,0,0,0,5.62,0,5,0,0,0.00654,0.35744
1,359,4,6,0,0,0,5.62,0,4,0,0,0.00654,0.35744
2,64,4,14,0,0,0,5.62,0,4,1,0,0.00654,0.35744
4,153,4,11,1,1,0,6.33,0,1,0,0,0.00168,0.09118
1,96,4,15,1,1,1,6.33,0,5,0,0,0.00168,0.02088
2,69,4,4,1,0,1,6.33,0,4,0,0,0.00168,0.09118
3,193,4,0,0,0,0,6.33,0,3,0,0,0.00168,0.09118
1,154,4,16,0,0,0,6.33,0,5,0,0,0.00168,0.09118
2,59,4,7,1,0,0,6.33,0,7,1,0,0.00168,0.09118
6,40,4,16,1,0,1,6.33,0,2,1,0,0.00168,0.09118
5,418,4,2,1,1,1,6.33,0,7,0,0,0.00168,0.09118
4,99,4,2,1,0,0,6.33,0,6,0,0,0.00168,0.09118
2,16,4,12,1,0,1,6.33,0,3,0,0,0.00168,0.09118
4,69,4,1,1,0,0,6.33,0,4,0,0,0.00168,0.09118
2,44,4,15,1,1,1,6.33,0,7,0,0,0.00168,0.09118
2,11,4,6,1,1,1,6.33,0,3,0,0,0.00168,0.09118
3,159,4,14,0,0,0,6.33,0,7,0,0,0.00168,0.09118
2,55,4,13,1,0,1,6.33,0,1,0,0,0.00168,0.09118
2,173,4,8,1,0,0,6.33,0,7,0,0,0.00168,0.09118
4,89,4,18,1,0,1,6.33,0,5,0,0,0.00168,0.09118
2,106,4,5,0,0,0,6.33,0,2,0,0,0.00168,0.09118
2,50,4,7,1,0,0,6.33,0,4,0,0,0.00168,0.09118
2,31,4,10,0,0,0,6.33,0,4,0,0,0.00168,0.09118
1,62,4,18,0,1,1,6.33,0,5,0,0,0.00168,0.0406
2,399,4,11,1,1,1,6.33,0,7,0,0,0.00168,0.09118
2,152,4,0,1,1,0,6.33,0,2,0,0,0.00168,0.09118
2,6,4,5,0,0,1,6.33,0,4,0,0,0.00168,0.09118
2,173,4,16,1,1,0,6.33,0,7,0,0,0.00168,0.09118
2,9,4,0,1,0,1,6.33,0,1,0,0,0.00168,0.09118
2,9,4,8,1,1,1,6.33,0,3,0,0,0.00168,0.09118
2,24,4,5,1,0,0,6.33,0,4,0,0,0.00168,0.09118
2,14,4,8,1,0,1,6.33,0,7,0,0,0.00168,0.09118
2,11,4,8,1,1,1,6.33,0,1,0,0,0.00168,0.09118
4,8,4,8,0,0,0,6.33,0,6,0,0,0.00168,0.09118
2,47,4,4,1,0,0,6.33,0,2,0,0,0.00168,0.09118
5,102,4,11,1,0,0,5.33,0,3,0,0,0.00146,0.06774
3,41,4,7,1,1,1,5.33,1,6,0,0,0.00146,0.06774
5,102,4,11,1,0,0,5.33,0,3,0,0,0.00146,0.06774
1,44,4,15,0,0,0,5.33,0,1,0,0,0.00146,0.06774
2,268,4,16,1,0,0,5.33,0,3,0,0,0.00146,0.0406
1,6,4,11,0,0,0,5.33,1,2,0,0,0.00146,0.04738
4,111,4,21,0,0,0,5.33,0,1,0,0,0.00146,0.00168
1,65,4,6,0,0,0,8.58,0,2,0,0,0.00692,0.35744
2,18,4,7,0,1,0,8.58,0,7,0,0,0.00692,0.35744
2,26,4,2,0,0,0,8.58,0,6,0,0,0.00692,0.35744
1,64,4,5,1,0,0,8.58,0,2,0,0,0.00692,0.35744
1,2,4,10,0,1,1,8.58,0,6,0,0,0.00692,0.35744
1,89,4,6,0,0,0,8.58,0,6,0,0,0.00692,0.35744
1,91,4,2,0,1,0,8.58,0,4,1,0,0.00692,0.35744
2,71,4,9,1,0,0,8.58,0,2,0,0,0.00692,0.35744
1,72,4,13,0,0,1,8.58,0,4,0,0,0.00692,0.35744
1,61,4,20,1,0,0,8.58,0,3,0,0,0.00692,0.35744
1,126,4,1,0,0,0,8.58,0,5,0,0,0.00692,0.35744
2,27,4,1,0,0,1,8.58,0,7,0,0,0.00692,0.35744
1,27,4,7,0,0,0,8.58,1,4,0,0,0.00692,0.35744
1,61,4,9,1,1,1,8.58,0,7,0,0,0.00692,0.35744
1,28,4,21,0,1,0,8.58,0,3,0,0,0.00692,0.35744
1,72,4,11,1,1,0,8.58,0,2,0,0,0.00692,0.35744
1,16,4,13,0,0,0,8.58,0,2,0,0,0.00692,0.35744
2,6,4,9,1,0,0,8.58,0,4,0,0,0.00692,0.35744
1,94,4,23,0,1,1,8.58,0,1,0,0,0.00692,0.35744
2,37,4,6,1,0,0,8.58,0,4,0,0,0.00692,0.35744
1,1,4,11,0,0,0,8.58,0,1,0,0,0.00692,0.35744
1,245,4,7,0,1,1,8.58,0,4,0,0,0.00692,0.35744
6,303,4,2,0,0,1,8.58,0,6,0,0,0.00692,0.35744
1,105,4,4,0,1,1,8.58,0,4,0,0,0.00692,0.35744
1,48,4,22,0,1,1,8.58,0,4,1,0,0.00692,0.35744
2,29,4,12,1,1,1,8.58,0,3,0,0,0.00692,0.35744
2,47,4,12,0,0,0,8.58,0,4,0,0,0.00692,0.35744
1,72,4,12,0,1,1,8.58,0,2,0,0,0.00692,0.35744
1,111,4,13,1,0,0,8.58,0,2,0,0,0.00692,0.09118
1,26,4,11,0,1,0,8.58,0,3,0,0,0.00692,0.35744
2,29,4,12,1,1,1,8.58,0,3,0,0,0.00692,0.35744
1,33,4,0,0,0,1,8.58,0,5,0,0,0.00692,0.35744
1,32,4,2,0,1,0,8.58,0,6,0,0,0.00692,0.35744
1,7,4,12,0,0,0,8.58,0,2,0,0,0.00692,0.35744
1,3,4,8,0,1,0,8.58,0,2,0,0,0.00692,0.35744
1,5,4,23,1,0,1,8.58,0,3,0,0,0.00692,0.35744
1,21,4,4,1,1,1,8.58,0,1,0,0,0.00692,0.35744
1,1,4,23,1,1,0,8.58,0,4,0,0,0.00692,0.0406
4,200,4,11,0,0,0,8.58,0,7,0,0,0.00692,0.35744
1,25,4,5,0,0,0,8.58,0,3,0,0,0.00692,0.35744
1,38,4,9,0,0,0,8.58,1,2,0,0,0.00692,0.35744
2,49,4,15,1,1,1,4.67,0,5,0,0,0.00188,0.04154
6,38,4,6,1,0,0,4.67,0,3,0,0,0.00188,0.04154
3,44,4,11,1,1,1,4.67,0,2,0,0,0.00188,0.04154
1,101,4,9,1,0,0,4.67,0,3,1,0,0.00188,0.04154
2,51,4,12,0,0,1,4.67,0,2,0,0,0.00188,0.04154
1,8,4,15,1,0,0,4.67,0,3,1,0,0.00188,0.0406
2,76,4,8,0,0,1,4.67,0,6,1,0,0.00188,0.04154
2,86,4,15,1,0,0,4.67,0,1,0,0,0.00188,0.04154
1,27,4,7,0,0,0,4.67,0,3,0,0,0.00188,0.04154
1,9,4,4,1,1,1,4.67,0,6,0,0,0.00188,0.0406
1,52,4,12,0,0,0,4.67,0,2,0,0,0.00188,0.04154
2,65,4,1,1,0,0,4.67,0,5,0,0,0.00188,0.04154
1,49,4,2,0,0,0,4.67,0,1,1,0,0.00188,0.04154
2,87,4,1,1,0,1,4.67,0,1,1,0,0.00188,0.04154
2,225,4,16,1,0,1,4.67,0,2,0,0,0.00188,0.04154
2,38,4,14,1,0,0,4.67,0,7,0,0,0.00188,0.04154
1,6,4,12,1,1,1,4.67,0,3,0,0,0.00188,0.04154
1,51,4,3,0,0,0,4.67,0,4,0,0,0.00188,0.04154
1,49,4,2,0,0,0,4.67,0,1,1,0,0.00188,0.04154
2,50,4,17,0,1,0,4.67,0,6,0,0,0.00188,0.00912
2,61,4,5,1,0,0,4.67,0,2,0,0,0.00188,0.04154
2,78,4,14,1,0,0,4.67,0,2,0,0,0.00188,0.04154
1,225,4,2,1,0,1,4.67,0,2,0,0,0.00188,0.04154
4,41,4,5,1,0,0,4.67,0,4,0,0,0.00188,0.04154
1,15,4,13,0,0,0,4.67,0,3,0,0,0.00188,0.04154
2,128,4,11,0,0,0,4.67,0,3,0,0,0.00188,0.00532
2,6,4,7,0,1,0,4.67,1,2,0,0,0.00188,0.0406
2,63,4,15,0,0,0,4.67,0,5,0,0,0.00188,0.04154
2,25,4,4,1,1,0,4.67,0,7,0,0,0.00188,0.04154
6,43,4,3,1,1,1,4.67,0,3,0,0,0.00188,0.04154
2,61,4,4,1,0,0,4.67,0,2,0,0,0.00188,0.04154
1,11,4,9,1,0,0,4.67,0,4,0,0,0.00188,0.04154
1,9,4,15,0,0,0,4.67,1,2,0,0,0.00188,0.0406
1,11,4,8,1,0,0,4.67,0,4,0,0,0.00188,0.04154
2,78,4,12,1,0,0,4.67,0,7,1,0,0.00188,0.04154
1,21,4,10,0,0,0,4.67,0,4,0,0,0.00188,0.0406
1,4,4,7,0,0,0,4.67,0,4,0,0,0.00188,0.04154
1,11,4,8,1,0,0,4.67,0,4,0,0,0.00188,0.04154
1,30,4,12,1,0,0,4.67,0,4,0,0,0.00188,0.0254
1,48,4,4,0,0,0,4.67,0,5,0,0,0.00188,0.04154
2,51,4,12,1,0,0,4.67,0,7,0,0,0.00188,0.04154
4,40,4,11,1,0,0,5.13,1,1,0,0,0.00066,0.06774
1,72,4,5,0,0,0,5.13,0,3,1,0,0.00066,0.06774
1,33,4,8,0,0,1,8.15,0,1,0,0,0.00052,0.0777
1,40,4,3,1,0,0,8.15,0,1,1,0,0.00052,0.0777
2,95,4,1,1,1,1,7.57,0,7,0,0,0.00062,0.0777
1,80,4,13,0,0,0,7.57,0,7,0,0,0.00062,0.0777
1,24,4,13,0,1,0,7.57,0,7,1,0,0.00062,0.0777
1,44,4,12,0,1,1,7.57,0,3,0,0,0.00062,0.04738
1,14,4,10,0,0,1,7.57,1,7,0,0,0.00062,0.04738
2,102,4,1,0,0,0,7.57,0,1,0,0,0.00062,0.0777
1,26,4,4,0,0,0,7.57,0,7,0,0,0.00062,0.0777
3,59,4,5,0,1,0,7.57,0,4,0,0,0.00062,0.0777
1,10,4,4,1,0,1,7.57,0,5,0,0,0.00042,0.14348
2,67,4,2,1,0,0,7.57,1,3,0,0,0.00042,0.14348
7,196,4,23,0,0,0,7.57,0,5,0,0,0.00042,0.14348
1,153,4,12,0,1,1,7.57,0,5,1,0,0.00042,0.0777
2,25,4,15,1,1,0,7.57,0,6,0,0,0.00042,0.0777
2,9,4,16,1,1,0,7.57,0,3,0,0,0.00042,0.0777
1,233,4,0,0,0,0,7.57,0,2,0,0,0.00042,0.0777
2,118,4,8,1,0,1,7.57,1,3,0,0,0.00114,0.0777
2,428,4,20,1,1,1,7.57,0,1,0,0,0.00114,0.14348
1,37,4,2,1,0,0,7.57,0,2,0,0,0.00114,0.0777
1,0,4,2,0,0,1,7.57,0,5,0,0,0.00114,0.0777
1,37,4,2,1,0,0,7.57,0,2,0,0,0.00114,0.0777
2,76,4,18,1,0,1,7.57,1,5,0,0,0.00114,0.0777
1,37,4,2,1,0,0,7.57,0,2,0,0,0.00114,0.0777
1,21,4,21,1,1,1,7.57,1,3,0,0,0.00114,0.0777
1,41,4,12,1,1,1,7.57,1,6,0,0,0.00114,0.0003
2,24,4,6,1,0,0,7.57,0,5,0,0,0.00114,0.0777
1,301,4,4,0,0,0,7.57,0,4,0,0,0.00114,0.0254
2,58,4,8,1,1,0,7.57,1,7,0,0,0.00114,0.14348
1,37,4,2,1,0,0,7.57,0,2,0,0,0.00114,0.0777
1,78,4,12,0,0,0,7.57,0,1,1,0,0.00114,0.0777
3,22,4,4,1,0,1,7.57,0,4,0,0,0.00114,0.14348
1,48,4,14,0,1,1,7.57,0,1,0,0,0.00094,0.04738
1,2,4,9,0,0,0,7.57,0,3,0,0,0.00094,0.0777
1,85,4,13,0,0,0,7.57,0,3,0,0,0.00094,0.0777
1,78,4,11,1,1,1,7.57,0,7,0,0,0.00094,0.04738
1,7,4,7,0,0,1,7.57,0,6,0,0,0.00094,0.0777
1,61,4,2,1,0,0,7.57,1,3,0,0,0.00094,0.04738
1,171,4,4,0,0,0,7.57,0,2,0,0,0.00094,0.04738
1,1,4,13,0,1,0,7.57,0,2,0,0,0.00012,0.0777
2,16,4,3,1,0,0,7.57,0,1,0,0,0.00308,0.0777
2,207,4,5,0,0,1,7.57,0,1,0,0,0.00308,0.0777
1,255,4,18,0,0,1,7.57,0,6,0,0,0.00308,0.0777
2,66,4,12,1,0,0,7.57,0,1,0,0,0.00308,0.0777
1,17,4,15,1,1,0,7.57,0,6,0,0,0.00308,0.0777
1,142,4,9,0,0,0,7.57,0,7,0,0,0.00308,0.0777
2,31,4,11,1,1,1,7.57,0,7,0,0,0.00308,0.0777
1,83,4,13,0,1,0,7.57,1,2,0,0,0.00308,0.0777
1,62,4,15,0,1,0,7.57,0,5,1,0,0.00308,0.0777
1,10,4,15,0,0,0,7.57,0,7,0,0,0.00308,0.0777
2,357,4,8,0,0,0,7.57,0,7,0,0,0.00308,0.0777
3,47,4,12,1,0,1,7.57,0,1,0,0,0.00308,0.0777
2,90,4,14,0,0,0,7.57,0,6,0,0,0.00308,0.0777
1,22,4,14,1,0,1,7.57,0,2,0,0,0.00308,0.00912
1,96,4,7,1,0,0,7.57,0,3,1,0,0.00308,0.0777
3,293,4,14,1,0,0,7.57,0,5,0,0,0.00308,0.0777
4,34,4,16,1,0,0,7.57,0,2,0,0,0.00308,0.0777
2,43,4,14,1,0,1,7.57,0,5,0,0,0.00308,0.0777
2,27,4,2,0,0,0,7.57,0,6,0,0,0.00308,0.0777
2,57,4,16,0,1,0,7.57,0,1,0,0,0.00308,0.0777
2,19,4,4,1,0,0,7.57,0,7,0,0,0.00308,0.0777
1,120,4,9,1,1,0,7.57,1,1,0,0,0.00308,0.0777
1,240,4,14,0,0,0,7.57,0,2,0,0,0.00308,0.0777
2,82,4,14,0,0,0,7.57,0,5,0,0,0.00308,0.0777
2,18,4,12,1,0,0,7.57,0,6,0,0,0.00308,0.0777
1,21,4,12,0,0,1,7.57,1,5,0,0,0.00308,0.0777
1,85,4,15,0,0,0,7.57,0,1,1,0,0.00308,0.0777
1,18,4,11,0,0,0,7.57,0,4,0,0,0.00308,0.0777
2,46,4,9,1,1,1,7.57,0,5,0,0,0.00308,0.0777
1,50,4,11,0,0,0,7.57,0,2,0,0,0.00308,0.00118
1,1,4,16,1,0,0,7.57,0,3,1,0,0.00308,0.0777
2,250,4,16,1,1,1,7.57,1,6,0,0,0.00308,0.0777
2,0,4,7,1,0,0,7.57,0,6,0,0,0.00308,0.0254
1,263,4,16,0,1,0,7.57,0,6,0,0,0.00308,0.0777
2,118,4,4,1,0,0,7.57,0,4,0,0,0.00308,0.0777
1,255,4,18,0,1,0,7.57,0,7,0,0,0.00308,0.0777
2,42,4,17,0,1,0,7.57,1,1,0,0,0.00308,0.0777
2,23,4,15,0,0,0,7.57,0,4,0,0,0.00308,0.0777
1,100,4,10,1,0,1,7.57,0,1,0,0,0.00308,0.0777
1,175,4,15,1,1,0,7.57,0,2,0,0,0.00308,0.0777
2,2,4,3,0,1,1,7.57,0,2,1,0,0.00308,0.0777
3,196,4,13,1,0,0,7.57,0,3,0,0,0.00308,0.0777
2,381,4,4,0,0,0,7.57,0,6,0,0,0.00308,0.0777
1,83,4,15,1,1,1,7.57,0,2,0,0,0.00308,0.0777
2,51,4,10,1,0,0,7.57,0,1,0,0,0.00308,0.0777
2,112,4,12,0,1,1,7.57,0,3,0,0,0.00308,0.0777
2,94,4,15,0,0,0,7.57,0,2,0,0,0.00308,0.0777
